prog_passes_p90,prog_carries_p90,passes_final_third_p90,carries_final_third_p90,deep_progressions_p90,passes_into_box_p90,key_passes_p90,shot_assists_p90,shot_creating_actions_p90,tackles_p90,interceptions_p90,tackles_interceptions_p90,pressures_p90,recoveries_p90,recoveries_defensive_third_p90,deep_receptions_p90,total_passes,pass_completion_%,player,team,total_minutes
24.39473684210526,8.289473684210526,8.052631578947368,0.9473684210526315,9.0,2.8421052631578947,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.0,0.7105263157894737,0.7105263157894737,10.421052631578947,7.578947368421052,1.657894736842105,4.263157894736842,219.0,78.08219178082192,Aaron Mooy,Australia,380.0
15.281791907514455,10.72976878612717,4.226878612716764,0.6502890173410406,4.877167630057804,2.9263005780346827,0.3251445086705203,0.3251445086705203,0.3251445086705203,0.0,0.3251445086705203,0.3251445086705203,17.557803468208096,4.552023121387284,1.3005780346820812,15.932080924855494,110.0,78.18181818181819,Aaron Ramsey,Wales,276.79999999999995
22.52438663907774,14.01123263375702,5.498078628436299,1.596216375997635,7.094295004433934,2.4830032515518767,0.17735737511084834,0.17735737511084834,0.17735737511084834,0.0,1.7735737511084835,1.7735737511084835,14.898019509311261,4.25657700266036,2.12828850133018,15.784806384865503,285.0,86.31578947368422,Adrien Rabiot,France,507.45000000000005
23.052631578947366,14.842105263157894,4.105263157894736,1.5789473684210527,5.684210526315789,5.368421052631579,1.5789473684210527,1.5789473684210527,1.5789473684210527,0.0,0.0,0.0,7.263157894736842,5.368421052631579,0.9473684210526315,14.210526315789473,166.0,84.93975903614458,Akram Hassan Afif,Qatar,285.0
21.204636139084176,21.546646399391985,2.7360820824624743,2.394071822154665,5.130153904617139,1.3680410412312372,1.1970359110773325,1.1970359110773325,1.1970359110773325,0.0,0.6840205206156186,0.6840205206156186,11.970359110773325,4.959148774463235,1.7100513015390464,22.230666920007604,271.0,89.2988929889299,Alexis Mac Allister,Argentina,526.3
22.640113447191563,13.317713792465627,4.99414267217461,1.9976570688698438,6.991799741044455,1.6647142240582034,0.0,0.0,0.0,0.0,1.9976570688698438,1.9976570688698438,18.977742154263517,3.3294284481164067,1.3317713792465626,11.652999568407424,134.0,85.82089552238806,André-Frank Zambo Anguissa,Cameroon,270.31666666666666
29.446442256676296,14.802806107410245,5.4117785769026705,2.0692094558745504,7.480988032777221,9.709367446795968,2.7058892884513353,2.7058892884513353,2.7058892884513353,0.0,1.750869539586158,1.750869539586158,19.896244768024523,3.9792489536049045,1.1141897070093734,16.235335730708012,323.0,78.94736842105263,Antoine Griezmann,France,565.4333333333334
25.557118130679356,10.95305062743401,7.740155776720034,1.3143660752920812,9.054521852012115,1.4604067503245346,0.8762440501947208,0.8762440501947208,0.8762440501947208,0.0,2.190610125486802,2.190610125486802,9.346603202077022,5.403504976200778,1.606447425356988,7.886196451752487,470.0,91.70212765957447,Aurélien Djani Tchouaméni,France,616.2666666666668
15.789473684210526,7.263157894736842,3.1578947368421053,0.3157894736842105,3.473684210526316,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.9473684210526315,0.9473684210526315,13.578947368421051,3.1578947368421053,1.5789473684210527,4.7368421052631575,176.0,96.02272727272727,Axel Witsel,Belgium,285.0
17.10058010817476,12.257937953647394,4.388644452540425,2.421321077263683,6.809965529804108,2.421321077263683,0.9079954039738811,0.9079954039738811,0.9079954039738811,0.0,1.664658240618782,1.664658240618782,13.771263626937197,5.145307289185326,2.7239862119216434,10.441947145699633,267.0,82.77153558052434,Azzedine Ounahi,Morocco,594.7166666666667
32.42371286463234,25.164672671057936,7.017072187121924,5.081328135502083,12.098400322624007,1.9357440516198412,1.2098400322624008,1.2098400322624008,1.2098400322624008,0.0,0.4839360129049603,0.4839360129049603,13.792176367791368,6.291168167764484,1.4518080387148808,19.357440516198412,292.0,88.6986301369863,Bernardo Mota Veiga de Carvalho e Silva,Portugal,371.95000000000005
32.93273542600896,18.403587443946183,7.991031390134528,2.9058295964125556,10.896860986547082,8.95964125560538,1.4529147982062778,1.4529147982062778,1.4529147982062778,0.0,0.24215246636771295,0.24215246636771295,15.013452914798203,3.6322869955156944,1.4529147982062778,23.246636771300444,231.0,80.51948051948052,Bruno Miguel Borges Fernandes,Portugal,371.66666666666674
29.36842105263158,12.552631578947368,8.526315789473683,0.47368421052631576,8.999999999999998,2.6052631578947367,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,1.4210526315789473,1.4210526315789473,12.789473684210526,3.552631578947368,1.4210526315789473,14.921052631578947,258.0,84.10852713178295,Carlos Henrique Casimiro,Brazil,380.0
36.315789473684205,21.789473684210524,7.263157894736842,3.1578947368421053,10.421052631578947,11.68421052631579,2.8421052631578947,2.8421052631578947,2.8421052631578947,0.0,0.9473684210526315,0.9473684210526315,10.105263157894736,5.052631578947368,1.5789473684210527,16.421052631578945,231.0,83.54978354978356,Christian Dannemann Eriksen,Denmark,285.0
11.076616032819604,12.573456037254685,1.4968400044350816,0.5987360017740326,2.0955760062091144,2.3949440070961305,1.1974720035480653,1.1974720035480653,1.1974720035480653,0.0,0.0,0.0,6.286728018627342,1.796208005322098,0.0,20.656392061204127,90.0,74.44444444444444,Cristiano Ronaldo dos Santos Aveiro,Portugal,300.6333333333333
15.418524269899315,11.90201873465912,2.164003406301658,2.4345038320893657,4.598507238391024,2.164003406301658,0.2705004257877073,0.2705004257877073,0.2705004257877073,0.0,0.2705004257877073,0.2705004257877073,20.017031508290337,1.893502980513951,0.2705004257877073,12.172519160446827,104.0,79.8076923076923,Daichi Kamada,Japan,332.71666666666664
24.009415457041975,28.246371125931738,2.353864260494311,2.1184778344448802,4.472342094939192,6.12004707728521,0.7061592781482934,0.7061592781482934,0.7061592781482934,0.0,0.7061592781482934,0.7061592781482934,10.827775598273833,4.707728520988622,1.1769321302471556,33.42487249901922,196.0,81.63265306122449,Daniel Olmo Carvajal,Spain,382.35
22.726928035186166,7.985136877227572,5.528171684234473,1.4332296959126412,6.961401380147114,1.2284825964965496,0.2047470994160916,0.2047470994160916,0.2047470994160916,0.0,2.456965192993099,2.456965192993099,7.780389777811481,4.094941988321832,2.047470994160916,5.323424584818381,327.0,93.57798165137615,Declan Rice,England,439.5666666666667
18.63157894736842,5.052631578947368,4.105263157894736,0.631578947368421,4.7368421052631575,1.5789473684210527,0.631578947368421,0.631578947368421,0.631578947368421,0.0,1.5789473684210527,1.5789473684210527,16.736842105263158,7.578947368421052,1.894736842105263,3.1578947368421053,128.0,85.15625,Ellyes Joris Skhiri,Tunisia,285.0
30.465671641791044,13.379104477611941,9.188059701492538,2.2567164179104475,11.444776119402984,3.062686567164179,0.8059701492537313,0.8059701492537313,0.8059701492537313,0.0,0.8059701492537313,0.8059701492537313,17.247761194029852,4.997014925373135,0.9671641791044776,9.99402985074627,470.0,88.51063829787233,Enzo Fernandez,Argentina,558.3333333333334
29.36842105263158,15.473684210526315,10.736842105263158,3.4736842105263155,14.210526315789473,5.684210526315789,1.263157894736842,1.263157894736842,1.263157894736842,0.0,1.5789473684210527,1.5789473684210527,12.631578947368421,4.421052631578947,1.894736842105263,9.473684210526315,186.0,81.72043010752688,Federico Santiago Valverde Dipetta,Uruguay,285.0
27.03959369076147,13.906076755248757,7.146178332558389,2.1245395042741158,9.270717836832505,1.3519796845380736,0.5794198648020316,0.5794198648020316,0.5794198648020316,0.0,0.5794198648020316,0.5794198648020316,15.45119639472084,4.442218963482242,1.7382595944060946,10.622697521370577,364.0,89.83516483516483,Frenkie de Jong,Netherlands,465.98333333333335
22.5,9.710526315789473,7.578947368421052,1.1842105263157894,8.763157894736842,2.131578947368421,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0,0.9473684210526315,0.9473684210526315,7.105263157894736,2.131578947368421,0.9473684210526315,8.763157894736842,240.0,87.91666666666667,Granit Xhaka,Switzerland,380.0
15.98641106527542,4.717301625818976,6.813880126182966,0.5241446250909974,7.338024751273963,2.0965785003639894,0.5241446250909974,0.5241446250909974,0.5241446250909974,0.0,1.8345061878184907,1.8345061878184907,12.841543314729435,4.979373938364475,1.8345061878184907,4.4552293132734775,127.0,76.37795275590551,Grzegorz Krychowiak,Poland,343.4166666666667
24.569478612808506,15.427347035949527,5.999523847313705,1.8569954765494803,7.856519323863186,7.427981906197921,0.8570748353305293,0.8570748353305293,0.8570748353305293,0.0,1.9998412824379017,1.9998412824379017,19.569875406713752,3.9996825648758034,1.4284580588842155,16.141576065391636,300.0,70.0,Hakim Ziyech,Morocco,630.0500000000001
21.383315733896517,10.54910242872228,5.417106652587117,1.4255543822597678,6.842661034846885,2.8511087645195357,0.8553326293558606,0.8553326293558606,0.8553326293558606,0.0,0.8553326293558606,0.8553326293558606,15.966209081309398,5.702217529039071,0.28511087645195354,8.83843717001056,161.0,79.5031055900621,Hidemasa Morita,Japan,315.6666666666667
23.673135375263037,17.6759410801964,4.734627075052607,1.2625672200140285,5.997194295066636,4.4189852700491,0.31564180500350714,0.31564180500350714,0.31564180500350714,0.0,1.2625672200140285,1.2625672200140285,21.14800093523498,5.681552490063129,1.2625672200140285,17.991582885199907,131.0,80.91603053435115,Idrissa Gana Gueye,Senegal,285.1333333333333
35.17241379310345,22.24137931034483,10.344827586206897,1.293103448275862,11.637931034482758,4.3965517241379315,0.7758620689655173,0.7758620689655173,0.7758620689655173,0.0,0.7758620689655173,0.7758620689655173,13.189655172413794,6.982758620689656,1.0344827586206897,18.10344827586207,247.0,80.5668016194332,In-Beom Hwang,South Korea,348.0
12.925077902723208,5.60899607099309,2.1948245495190353,0.4877387887820078,2.682563338301043,1.2193469719550196,0.2438693943910039,0.2438693943910039,0.2438693943910039,0.0,1.7070857607370273,1.7070857607370273,16.583118818588265,2.682563338301043,0.7316081831730117,8.779298198076141,129.0,82.94573643410853,Jackson Irvine,Australia,369.05
18.712719422825653,3.3744248139521673,2.7608930295972276,0.30676589217746975,3.0676589217746972,0.30676589217746975,0.0,0.0,0.0,0.0,1.5338294608873486,1.5338294608873486,5.521786059194455,3.9879565983071066,2.454127137419758,0.6135317843549395,160.0,89.375,Jawad El Yamiq,Morocco,293.3833333333333
25.24260355029586,16.615384615384617,3.1952662721893494,1.2781065088757397,4.473372781065089,6.071005917159764,1.2781065088757397,1.2781065088757397,1.2781065088757397,0.0,0.31952662721893493,0.31952662721893493,11.183431952662723,1.9171597633136095,0.31952662721893493,18.213017751479292,166.0,84.93975903614458,Jordan Brian Henderson,England,281.66666666666663
46.10526315789473,19.263157894736842,10.105263157894736,4.105263157894736,14.210526315789473,10.736842105263158,2.526315789473684,2.526315789473684,2.526315789473684,0.0,2.2105263157894735,2.2105263157894735,11.052631578947368,5.368421052631579,1.5789473684210527,17.36842105263158,271.0,84.50184501845018,Joshua Kimmich,Germany,285.0
22.732012513034412,16.684045881126174,5.8394160583941614,1.8769551616266946,7.716371220020856,3.5453597497393123,0.6256517205422316,0.6256517205422316,0.6256517205422316,0.0,0.8342022940563087,0.8342022940563087,14.598540145985403,6.882168925964547,1.6684045881126175,16.475495307612096,275.0,88.0,Jude Bellingham,England,431.54999999999995
29.684210526315788,19.57894736842105,6.63157894736842,4.7368421052631575,11.368421052631579,10.421052631578947,2.526315789473684,2.526315789473684,2.526315789473684,0.0,0.3157894736842105,0.3157894736842105,7.894736842105263,4.7368421052631575,0.631578947368421,15.157894736842104,140.0,71.42857142857143,Kevin De Bruyne,Belgium,285.0
17.699871740059855,4.3608379649422835,5.1303976058144505,1.2825994014536126,6.412997007268063,0.5130397605814451,0.0,0.0,0.0,0.0,0.7695596408721677,0.7695596408721677,5.899957246686618,1.5391192817443353,0.25651988029072254,1.2825994014536126,154.0,85.71428571428571,Lisandro Martínez,Argentina,350.85
22.738796029734026,12.52954066944528,4.87259914922872,0.4640570618313067,5.336656211060027,2.78434237098784,1.1601426545782667,1.1601426545782667,1.1601426545782667,0.0,0.4640570618313067,0.4640570618313067,13.689683324023548,2.3202853091565334,0.0,16.70605422592704,202.0,85.14851485148515,Lucas Tolentino Coelho de Lima,Brazil,387.8833333333333
24.94736842105263,13.578947368421051,7.578947368421052,1.5789473684210527,9.157894736842104,6.947368421052631,1.263157894736842,1.263157894736842,1.263157894736842,0.0,1.263157894736842,1.263157894736842,12.631578947368421,4.421052631578947,0.0,11.368421052631579,144.0,72.22222222222221,Luis Gerardo Chávez Magallón,Mexico,285.0
40.297488047355245,19.39743492448964,10.245124079836078,2.0490248159672158,12.294148895803293,7.376489337481977,0.8196099263868863,0.8196099263868863,0.8196099263868863,0.0,2.3222281247628445,2.3222281247628445,15.709190255748654,5.327464521514761,1.5026181983759581,13.933368748577067,549.0,84.3351548269581,Luka Modrić,Croatia,658.85
30.673339678835706,14.922165249163315,8.29009180509073,2.652829377629034,10.942921182719765,1.326414688814517,0.8290091805090731,0.8290091805090731,0.8290091805090731,0.0,1.6580183610181463,1.6580183610181463,15.916976265774203,5.637262427461697,1.9896220332217753,11.44032669102521,529.0,89.22495274102079,Marcelo Brozović,Croatia,542.8166666666666
25.811020137198494,18.880283248506306,3.1068820535516704,1.433945563177694,4.540827616729365,5.018809471121929,1.1949546359814116,1.1949546359814116,1.1949546359814116,0.0,0.716972781588847,0.716972781588847,12.427528214206681,4.540827616729365,0.9559637087851294,18.641292321310022,217.0,78.3410138248848,Marcos Javier Acuña,Argentina,376.58333333333337
26.359058678450307,16.50909464597677,8.878840818004313,2.080978316719761,10.959819134724075,2.9133696434076652,1.2485869900318565,1.2485869900318565,1.2485869900318565,0.0,1.1098551022505392,1.1098551022505392,18.867536738259165,4.439420409002157,1.1098551022505392,10.68235535916144,456.0,91.22807017543859,Mateo Kovačić,Croatia,648.7333333333335
15.944881889763778,15.147637795275589,2.9232283464566926,1.5944881889763778,4.51771653543307,2.3917322834645667,0.26574803149606296,0.26574803149606296,0.26574803149606296,0.0,0.5314960629921259,0.5314960629921259,18.07086614173228,4.251968503937007,0.7972440944881889,19.399606299212596,103.0,66.99029126213593,Mathew Leckie,Australia,338.6666666666667
24.964887640449437,15.168539325842694,4.424157303370786,1.8960674157303368,6.320224719101123,0.9480337078651684,0.0,0.0,0.0,0.0,0.6320224719101123,0.6320224719101123,11.37640449438202,5.68820224719101,1.2640449438202246,14.852528089887638,145.0,81.37931034482759,Mohammed Kanoo,Saudi Arabia,284.8
21.5742397137746,8.050089445438283,5.474060822898032,0.6440071556350626,6.1180679785330945,1.6100178890876564,0.0,0.0,0.0,0.0,0.6440071556350626,0.6440071556350626,13.846153846153847,5.152057245080501,0.6440071556350626,7.084078711985689,154.0,83.11688311688312,Moisés Isaac Caicedo Corozo,Ecuador,279.5
19.36715450916874,12.49493839301209,4.373228437554231,1.8742407589518133,6.247469196506044,1.5618672991265112,0.31237345982530224,0.31237345982530224,0.31237345982530224,0.0,0.31237345982530224,0.31237345982530224,12.182564933186788,5.935095736680743,3.1237345982530225,8.746456875108462,162.0,89.50617283950618,Nampalys Mendy,Senegal,288.1166666666667
17.356368019284854,18.596108592090918,2.7894162888136376,1.8596108592090916,4.649027148022729,3.7192217184181833,0.6198702864030305,0.6198702864030305,0.6198702864030305,0.0,0.0,0.0,17.666303162486372,4.649027148022729,1.8596108592090916,21.075589737703037,153.0,88.23529411764706,Pablo Martín Páez Gavira,Spain,290.3833333333333
53.4966570689571,32.15070030745205,18.183592796837637,3.9529549558342687,22.136547752671905,4.21648528622322,1.317651651944756,1.317651651944756,1.317651651944756,0.0,1.5811819823337074,1.5811819823337074,14.230637841003366,7.642379581279586,1.5811819823337074,30.305987994729392,426.0,92.72300469483568,Pedro González López,Spain,341.51666666666665
28.421052631578945,10.736842105263158,9.473684210526315,0.9473684210526315,10.421052631578947,1.263157894736842,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.631578947368421,0.631578947368421,8.842105263157894,6.0,1.5789473684210527,8.526315789473683,224.0,89.28571428571429,Pierre-Emile Højbjerg,Denmark,285.0
21.495970119913505,9.022999803420484,6.8999410261450755,0.796147041478278,7.696088067623354,5.307646943188519,1.857676430115982,1.857676430115982,1.857676430115982,0.0,0.530764694318852,0.530764694318852,12.472970316493022,3.98073520739139,1.061529388637704,11.676823275014744,153.0,81.04575163398692,Piotr Zieliński,Poland,339.1333333333333
16.479621972829296,8.771411695215592,4.784406379208505,0.2658003544004725,5.050206733608977,0.531600708800945,0.0,0.0,0.0,0.0,1.594802126402835,1.594802126402835,15.94802126402835,4.518606024808032,1.3290017720023626,9.037212049616064,149.0,84.56375838926175,Remo Freuler,Switzerland,338.6
34.645119725115435,22.903468270159994,7.972726296574681,2.8991731987544296,10.87189949532911,4.783635777944808,1.0147106195640503,1.0147106195640503,1.0147106195640503,0.0,1.4495865993772148,1.4495865993772148,16.090411253087083,5.363470417695694,1.1596692795017718,20.149253731343286,563.0,84.36944937833037,Rodrigo Javier De Paul,Argentina,620.8666666666667
30.42714328991215,10.142381096637383,9.815207512874887,0.6543471675249924,10.46955468039988,2.2902150863374735,0.9815207512874886,0.9815207512874886,0.9815207512874886,0.0,0.6543471675249924,0.6543471675249924,12.10542259921236,3.9260830051499545,0.9815207512874886,8.506513177824901,259.0,91.8918918918919,Rúben Diogo Da Silva Neves,Portugal,275.0833333333333
26.842105263157894,16.105263157894736,4.421052631578947,3.1578947368421053,7.578947368421052,6.315789473684211,0.631578947368421,0.631578947368421,0.631578947368421,0.0,1.263157894736842,1.263157894736842,12.0,3.789473684210526,1.894736842105263,15.157894736842104,119.0,76.47058823529412,Saud Abdullah Abdul Hamid,Saudi Arabia,285.0
6.814955040227167,5.537150970184573,1.9167061050638907,0.21296734500709896,2.1296734500709897,1.0648367250354949,0.6389020350212968,0.6389020350212968,0.6389020350212968,0.0,2.3426407950780885,2.3426407950780885,22.148603880738293,3.1945101751064846,0.21296734500709896,6.17605300520587,88.0,79.54545454545455,Selim Amallah,Morocco,422.5999999999999
30.740528128587833,12.91618828932262,7.749712973593572,1.0332950631458095,8.783008036739382,1.2916188289322619,0.7749712973593572,0.7749712973593572,0.7749712973593572,0.0,1.0332950631458095,1.0332950631458095,10.332950631458095,3.099885189437429,1.8082663605051668,13.432835820895525,290.0,91.37931034482759,Sergio Busquets i Burgos,Spain,348.4
15.926930212644496,6.807478236049664,4.7523904666761805,0.12844298558584272,4.880833452262023,0.38532895675752815,0.25688597117168543,0.25688597117168543,0.25688597117168543,0.0,1.1559868702725844,1.1559868702725844,15.798487227058654,5.65149136577708,2.311973740545169,1.6697588126159553,323.0,84.82972136222911,Sofyan Amrabat,Morocco,700.7
26.842105263157894,9.789473684210526,10.105263157894736,1.894736842105263,12.0,1.5789473684210527,0.631578947368421,0.631578947368421,0.631578947368421,0.0,0.9473684210526315,0.9473684210526315,12.631578947368421,4.421052631578947,1.263157894736842,6.63157894736842,181.0,84.5303867403315,Thomas Teye Partey,Ghana,285.0
24.63157894736842,9.947368421052632,8.052631578947368,0.9473684210526315,9.0,1.1842105263157894,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0,1.4210526315789473,1.4210526315789473,19.184210526315788,6.868421052631579,2.6052631578947367,5.684210526315789,269.0,91.44981412639405,Tyler Adams,United States,380.0
26.37137989778535,14.105621805792165,8.2793867120954,1.839863713798978,10.119250425894379,2.146507666098808,1.2265758091993186,1.2265758091993186,1.2265758091993186,0.0,1.2265758091993186,1.2265758091993186,21.465076660988075,7.666098807495741,1.839863713798978,9.19931856899489,187.0,81.81818181818183,Wataru Endo,Japan,293.5
29.61067446536282,17.437397185158105,8.225187351489673,3.948089928715043,12.173277280204715,4.606104916834217,0.9870224821787608,0.9870224821787608,0.9870224821787608,0.0,0.3290074940595869,0.3290074940595869,13.160299762383476,5.26411990495339,0.9870224821787608,15.463352220800584,146.0,80.13698630136986,Weston McKennie,United States,273.55
28.740220341689287,9.484272712757464,11.783490340092609,1.1496088136675715,12.93309915376018,0.8622066102506787,0.5748044068337858,0.5748044068337858,0.5748044068337858,0.0,1.7244132205013574,1.7244132205013574,13.507903560593965,4.885837458087179,1.7244132205013574,5.748044068337857,208.0,86.0576923076923,Woo-Young Jung,South Korea,313.15
22.806461830852072,8.267342413683878,4.2762115932847635,0.5701615457713018,4.846373139056065,2.850807728856509,0.8552423186569528,0.8552423186569528,0.8552423186569528,0.0,0.2850807728856509,0.2850807728856509,11.973392461197339,6.2717770034843205,3.706050047513462,7.982261640798226,138.0,70.28985507246377,Yahia Attiyat allah,Morocco,315.7
12.756156617256247,2.2323274080198434,2.8701352388826553,0.0,2.8701352388826553,0.6378078308628123,0.0,0.0,0.0,0.0,1.2756156617256247,1.2756156617256247,12.43725270182484,3.1890391543140617,1.2756156617256247,1.5945195771570309,98.0,80.61224489795919,Yeltsin Ignacio Tejeda Valverde,Costa Rica,282.21666666666664
22.79749478079332,17.53653444676409,4.258872651356993,3.757828810020877,8.01670146137787,3.5073068893528183,0.7515657620041754,0.7515657620041754,0.7515657620041754,0.0,1.0020876826722338,1.0020876826722338,18.288100208768267,4.509394572025052,1.0020876826722338,13.778705636743215,182.0,84.61538461538461,Yunus Dimoara Musah,United States,359.25
